id,UBX-NAV-PVT:lon,UBX-NAV-PVT:lat,UBX-NAV-PVT:height,UBX-NAV-PVT:year,UBX-NAV-PVT:month,UBX-NAV-PVT:day,UBX-NAV-PVT:hour,UBX-NAV-PVT:min,UBX-NAV-PVT:sec
6600,-17658514,537902318,222218,2022,11,14,16,40,24
6601,-17658507,537902314,222290,2022,11,14,16,40,25
6602,-17658504,537902308,222276,2022,11,14,16,40,26
6603,-17658499,537902305,222206,2022,11,14,16,40,27
6604,-17658496,537902304,222208,2022,11,14,16,40,28
6605,-17658492,537902304,222217,2022,11,14,16,40,29
6606,-17658485,537902308,222158,2022,11,14,16,40,30
6607,-17658478,537902313,222080,2022,11,14,16,40,31
6608,-17658468,537902321,222091,2022,11,14,16,40,32
6609,-17658457,537902329,222037,2022,11,14,16,40,33
6610,-17658448,537902338,221988,2022,11,14,16,40,34
6611,-17658441,537902347,222037,2022,11,14,16,40,35
6612,-17658433,537902355,222205,2022,11,14,16,40,36
6613,-17658427,537902362,222277,2022,11,14,16,40,37
6614,-17658421,537902368,222289,2022,11,14,16,40,38
6615,-17658414,537902375,222279,2022,11,14,16,40,39
6616,-17658410,537902382,222334,2022,11,14,16,40,40
6617,-17658401,537902389,222345,2022,11,14,16,40,41
6618,-17658394,537902398,222290,2022,11,14,16,40,42
6619,-17658388,537902408,222280,2022,11,14,16,40,43
6620,-17658382,537902418,222309,2022,11,14,16,40,44
6621,-17658376,537902426,222312,2022,11,14,16,40,45
6622,-17658370,537902435,222409,2022,11,14,16,40,46
6623,-17658362,537902442,222510,2022,11,14,16,40,47
6624,-17658357,537902447,222688,2022,11,14,16,40,48
6625,-17658351,537902451,222728,2022,11,14,16,40,49
6626,-17658345,537902456,222799,2022,11,14,16,40,50
6627,-17658340,537902462,222863,2022,11,14,16,40,51
6628,-17658336,537902466,222848,2022,11,14,16,40,52
6629,-17658330,537902470,222832,2022,11,14,16,40,53
6630,-17658323,537902474,222849,2022,11,14,16,40,54
6631,-17658315,537902477,222855,2022,11,14,16,40,55
6632,-17658308,537902480,222880,2022,11,14,16,40,56
6633,-17658303,537902484,222790,2022,11,14,16,40,57
6634,-17658298,537902490,222747,2022,11,14,16,40,58
6635,-17658292,537902495,222736,2022,11,14,16,40,59
6636,-17658286,537902500,222754,2022,11,14,16,41,0
6637,-17658282,537902505,222702,2022,11,14,16,41,1
6638,-17658278,537902510,222564,2022,11,14,16,41,2
6639,-17658273,537902517,222491,2022,11,14,16,41,3
6640,-17658265,537902525,222393,2022,11,14,16,41,4
6641,-17658259,537902532,222429,2022,11,14,16,41,5
6642,-17658250,537902541,222376,2022,11,14,16,41,6
6643,-17658244,537902548,222253,2022,11,14,16,41,7
6644,-17658238,537902554,222334,2022,11,14,16,41,8
6645,-17658232,537902560,222358,2022,11,14,16,41,9
6646,-17658226,537902565,222389,2022,11,14,16,41,10
6647,-17658223,537902571,222428,2022,11,14,16,41,11
6648,-17658217,537902577,222449,2022,11,14,16,41,12
6649,-17658210,537902584,222431,2022,11,14,16,41,13
6650,-17658205,537902590,222387,2022,11,14,16,41,14
6651,-17658201,537902596,222346,2022,11,14,16,41,15
6652,-17658191,537902603,222393,2022,11,14,16,41,16
6653,-17658179,537902611,222330,2022,11,14,16,41,17
6654,-17658167,537902619,222321,2022,11,14,16,41,18
6655,-17658159,537902624,222339,2022,11,14,16,41,19
6656,-17658151,537902629,222396,2022,11,14,16,41,20
6657,-17658141,537902635,222499,2022,11,14,16,41,21
6658,-17658133,537902640,222608,2022,11,14,16,41,22
6659,-17658123,537902646,222662,2022,11,14,16,41,23
6660,-17658113,537902650,222722,2022,11,14,16,41,24
6661,-17658107,537902653,222737,2022,11,14,16,41,25
6662,-17658097,537902657,222742,2022,11,14,16,41,26
6663,-17658087,537902660,222696,2022,11,14,16,41,27
6664,-17658075,537902666,222679,2022,11,14,16,41,28
6665,-17658062,537902670,222635,2022,11,14,16,41,29
6666,-17658048,537902675,222610,2022,11,14,16,41,30
6667,-17658038,537902680,222575,2022,11,14,16,41,31
6668,-17658027,537902686,222630,2022,11,14,16,41,32
6669,-17658018,537902691,222670,2022,11,14,16,41,33
6670,-17658007,537902696,222683,2022,11,14,16,41,34
6671,-17657998,537902699,222759,2022,11,14,16,41,35
6672,-17657989,537902702,222794,2022,11,14,16,41,36
6673,-17657981,537902705,222824,2022,11,14,16,41,37
6674,-17657972,537902706,222839,2022,11,14,16,41,38
6675,-17657962,537902709,222819,2022,11,14,16,41,39
6676,-17657951,537902711,222804,2022,11,14,16,41,40
6677,-17657942,537902714,222862,2022,11,14,16,41,41
6678,-17657934,537902716,222832,2022,11,14,16,41,42
6679,-17657927,537902718,222902,2022,11,14,16,41,43
6680,-17657922,537902720,222963,2022,11,14,16,41,44
6681,-17657917,537902722,222958,2022,11,14,16,41,45
6682,-17657908,537902724,222994,2022,11,14,16,41,46
6683,-17657899,537902725,223006,2022,11,14,16,41,47
6684,-17657891,537902726,222949,2022,11,14,16,41,48
6685,-17657882,537902728,222853,2022,11,14,16,41,49
6686,-17657875,537902729,222867,2022,11,14,16,41,50
6687,-17657868,537902730,222890,2022,11,14,16,41,51
6688,-17657858,537902731,222926,2022,11,14,16,41,52
6689,-17657853,537902730,222912,2022,11,14,16,41,53
6690,-17657847,537902729,222973,2022,11,14,16,41,54
6691,-17657838,537902730,222964,2022,11,14,16,41,55
6692,-17657834,537902729,222981,2022,11,14,16,41,56
6693,-17657826,537902729,222964,2022,11,14,16,41,57
6694,-17657817,537902728,222931,2022,11,14,16,41,58
6695,-17657811,537902726,222870,2022,11,14,16,41,59
6696,-17657801,537902727,222815,2022,11,14,16,42,0
6697,-17657791,537902727,222859,2022,11,14,16,42,1
6698,-17657780,537902727,222864,2022,11,14,16,42,2
6699,-17657771,537902726,222780,2022,11,14,16,42,3
6700,-17657764,537902726,222736,2022,11,14,16,42,4
6701,-17657759,537902725,222720,2022,11,14,16,42,5
6702,-17657750,537902726,222746,2022,11,14,16,42,6
6703,-17657742,537902728,222697,2022,11,14,16,42,7
6704,-17657735,537902731,222626,2022,11,14,16,42,8
6705,-17657725,537902736,222621,2022,11,14,16,42,9
6706,-17657718,537902740,222535,2022,11,14,16,42,10
6707,-17657710,537902746,222505,2022,11,14,16,42,11
6708,-17657705,537902750,222516,2022,11,14,16,42,12
6709,-17657701,537902755,222567,2022,11,14,16,42,13
6710,-17657691,537902760,222561,2022,11,14,16,42,14
6711,-17657681,537902766,222644,2022,11,14,16,42,15
6712,-17657675,537902771,222659,2022,11,14,16,42,16
6713,-17657671,537902775,222656,2022,11,14,16,42,17
6714,-17657664,537902781,222681,2022,11,14,16,42,18
6715,-17657658,537902787,222715,2022,11,14,16,42,19
6716,-17657651,537902793,222693,2022,11,14,16,42,20
6717,-17657648,537902799,222622,2022,11,14,16,42,21
6718,-17657645,537902804,222595,2022,11,14,16,42,22
6719,-17657639,537902810,222623,2022,11,14,16,42,23
6720,-17657628,537902817,222601,2022,11,14,16,42,24
6721,-17657623,537902823,222556,2022,11,14,16,42,25
6722,-17657617,537902830,222503,2022,11,14,16,42,26
6723,-17657609,537902837,222568,2022,11,14,16,42,27
6724,-17657603,537902844,222503,2022,11,14,16,42,28
6725,-17657595,537902852,222461,2022,11,14,16,42,29
6726,-17657589,537902860,222500,2022,11,14,16,42,30
6727,-17657581,537902867,222553,2022,11,14,16,42,31
6728,-17657576,537902875,222570,2022,11,14,16,42,32
6729,-17657572,537902881,222549,2022,11,14,16,42,33
6730,-17657568,537902888,222604,2022,11,14,16,42,34
6731,-17657565,537902893,222641,2022,11,14,16,42,35
6732,-17657560,537902899,222628,2022,11,14,16,42,36
6733,-17657554,537902905,222645,2022,11,14,16,42,37
6734,-17657550,537902911,222633,2022,11,14,16,42,38
6735,-17657545,537902916,222565,2022,11,14,16,42,39
6736,-17657539,537902923,222580,2022,11,14,16,42,40
6737,-17657531,537902930,222559,2022,11,14,16,42,41
6738,-17657526,537902938,222396,2022,11,14,16,42,42
6739,-17657521,537902944,222362,2022,11,14,16,42,43
6740,-17657517,537902951,222308,2022,11,14,16,42,44
6741,-17657512,537902958,222255,2022,11,14,16,42,45
6742,-17657505,537902966,222308,2022,11,14,16,42,46
6743,-17657501,537902973,222313,2022,11,14,16,42,47
6744,-17657497,537902983,222250,2022,11,14,16,42,48
6745,-17657491,537902990,222145,2022,11,14,16,42,49
6746,-17657487,537902997,222190,2022,11,14,16,42,50
6747,-17657481,537903006,222137,2022,11,14,16,42,51
6748,-17657476,537903015,222121,2022,11,14,16,42,52
6749,-17657470,537903023,222103,2022,11,14,16,42,53
6750,-17657467,537903031,222104,2022,11,14,16,42,54
6751,-17657464,537903039,222087,2022,11,14,16,42,55
6752,-17657458,537903046,222025,2022,11,14,16,42,56
6753,-17657453,537903054,222031,2022,11,14,16,42,57
6754,-17657446,537903063,221973,2022,11,14,16,42,58
6755,-17657440,537903073,221908,2022,11,14,16,42,59
6756,-17657433,537903082,221954,2022,11,14,16,43,0
6757,-17657427,537903090,222066,2022,11,14,16,43,1
6758,-17657422,537903098,222010,2022,11,14,16,43,2
6759,-17657420,537903106,221938,2022,11,14,16,43,3
6760,-17657415,537903115,221911,2022,11,14,16,43,4
6761,-17657412,537903122,221947,2022,11,14,16,43,5
6762,-17657407,537903129,221871,2022,11,14,16,43,6
6763,-17657402,537903137,221775,2022,11,14,16,43,7
6764,-17657399,537903145,221904,2022,11,14,16,43,8
6765,-17657396,537903152,221772,2022,11,14,16,43,9
6766,-17657395,537903158,221650,2022,11,14,16,43,10
6767,-17657394,537903166,221722,2022,11,14,16,43,11
6768,-17657395,537903171,221727,2022,11,14,16,43,12
6769,-17657398,537903174,221647,2022,11,14,16,43,13
6770,-17657401,537903180,221592,2022,11,14,16,43,14
6771,-17657404,537903185,221595,2022,11,14,16,43,15
6772,-17657407,537903190,221549,2022,11,14,16,43,16
6773,-17657407,537903196,221588,2022,11,14,16,43,17
6774,-17657412,537903202,221531,2022,11,14,16,43,18
6775,-17657411,537903207,221602,2022,11,14,16,43,19
6776,-17657412,537903211,221633,2022,11,14,16,43,20
6777,-17657412,537903213,221526,2022,11,14,16,43,21
6778,-17657412,537903217,221568,2022,11,14,16,43,22
6779,-17657410,537903222,221574,2022,11,14,16,43,23
6780,-17657410,537903227,221553,2022,11,14,16,43,24
6781,-17657412,537903233,221580,2022,11,14,16,43,25
6782,-17657412,537903241,221529,2022,11,14,16,43,26
6783,-17657408,537903249,221618,2022,11,14,16,43,27
6784,-17657405,537903255,221691,2022,11,14,16,43,28
6785,-17657402,537903261,221811,2022,11,14,16,43,29
6786,-17657398,537903268,221842,2022,11,14,16,43,30
6787,-17657398,537903275,221871,2022,11,14,16,43,31
6788,-17657396,537903282,221945,2022,11,14,16,43,32
6789,-17657394,537903288,221948,2022,11,14,16,43,33
6790,-17657392,537903295,221971,2022,11,14,16,43,34
6791,-17657390,537903300,222035,2022,11,14,16,43,35
6792,-17657385,537903306,221927,2022,11,14,16,43,36
6793,-17657381,537903312,221922,2022,11,14,16,43,37
6794,-17657382,537903317,221952,2022,11,14,16,43,38
6795,-17657378,537903324,221922,2022,11,14,16,43,39
6796,-17657376,537903330,221905,2022,11,14,16,43,40
6797,-17657370,537903338,221979,2022,11,14,16,43,41
6798,-17657364,537903345,221963,2022,11,14,16,43,42
6799,-17657362,537903353,221899,2022,11,14,16,43,43
6800,-17657364,537903359,221975,2022,11,14,16,43,44
6801,-17657365,537903365,221959,2022,11,14,16,43,45
6802,-17657364,537903370,221975,2022,11,14,16,43,46
6803,-17657364,537903376,221865,2022,11,14,16,43,47
6804,-17657364,537903380,221812,2022,11,14,16,43,48
6805,-17657364,537903383,221923,2022,11,14,16,43,49
6806,-17657367,537903384,221930,2022,11,14,16,43,50
6807,-17657367,537903386,221998,2022,11,14,16,43,51
6808,-17657370,537903385,221937,2022,11,14,16,43,52
6809,-17657373,537903383,221941,2022,11,14,16,43,53
6810,-17657374,537903379,222033,2022,11,14,16,43,54
6811,-17657376,537903374,222066,2022,11,14,16,43,55
6812,-17657380,537903368,222060,2022,11,14,16,43,56
6813,-17657382,537903364,222055,2022,11,14,16,43,57
6814,-17657384,537903359,222024,2022,11,14,16,43,58
6815,-17657387,537903354,222011,2022,11,14,16,43,59
6816,-17657388,537903347,222074,2022,11,14,16,44,0
6817,-17657393,537903340,222117,2022,11,14,16,44,1
6818,-17657396,537903332,222142,2022,11,14,16,44,2
6819,-17656685,537903734,204430,2022,11,14,16,44,3
6820,-17656644,537903836,204068,2022,11,14,16,44,4
6821,-17656563,537903874,203680,2022,11,14,16,44,5
6822,-17656513,537903887,203422,2022,11,14,16,44,6
6823,-17656479,537903893,203387,2022,11,14,16,44,7
6824,-17656430,537903892,203505,2022,11,14,16,44,8
6825,-17656379,537903905,203579,2022,11,14,16,44,9
6826,-17656353,537903914,203731,2022,11,14,16,44,10
6827,-17656338,537903926,203892,2022,11,14,16,44,11
6828,-17656311,537903938,204016,2022,11,14,16,44,12
6829,-17656290,537903950,204130,2022,11,14,16,44,13
6830,-17656272,537903966,204147,2022,11,14,16,44,14
6831,-17656279,537903966,204298,2022,11,14,16,44,15
6832,-17656261,537903978,204337,2022,11,14,16,44,16
6833,-17656239,537903990,204327,2022,11,14,16,44,17
6834,-17656200,537904013,204246,2022,11,14,16,44,18
6835,-17656149,537904040,204046,2022,11,14,16,44,19
6836,-17656111,537904058,203894,2022,11,14,16,44,20
6837,-17656076,537904070,203765,2022,11,14,16,44,21
6838,-17656051,537904081,203678,2022,11,14,16,44,22
6839,-17656006,537904104,203459,2022,11,14,16,44,23
6840,-17655953,537904130,203146,2022,11,14,16,44,24
6841,-17655862,537904175,202573,2022,11,14,16,44,25
6842,-17655774,537904225,201919,2022,11,14,16,44,26
6843,-17655676,537904280,201173,2022,11,14,16,44,27
6844,-17655559,537904342,200338,2022,11,14,16,44,28
6845,-17655456,537904397,199604,2022,11,14,16,44,29
6846,-17655340,537904458,198796,2022,11,14,16,44,30
6847,-17655239,537904515,198069,2022,11,14,16,44,31
6848,-17655140,537904571,197363,2022,11,14,16,44,32
6849,-17655044,537904627,196643,2022,11,14,16,44,33
6850,-17654950,537904681,195962,2022,11,14,16,44,34
6851,-17654849,537904739,195237,2022,11,14,16,44,35
6852,-17654739,537904801,194438,2022,11,14,16,44,36
6853,-17654618,537904870,193571,2022,11,14,16,44,37
6854,-17654520,537904928,192834,2022,11,14,16,44,38
6855,-17654439,537904976,192233,2022,11,14,16,44,39
6856,-17654360,537905020,191684,2022,11,14,16,44,40
6857,-17654289,537905064,191113,2022,11,14,16,44,41
6858,-17654229,537905103,190612,2022,11,14,16,44,42
6859,-17654169,537905144,190115,2022,11,14,16,44,43
6860,-17654096,537905195,189510,2022,11,14,16,44,44
6861,-17654030,537905240,188974,2022,11,14,16,44,45
6862,-17653961,537905288,188358,2022,11,14,16,44,46
6863,-17653899,537905334,187784,2022,11,14,16,44,47
6864,-17653834,537905379,187217,2022,11,14,16,44,48
6865,-17653779,537905419,186728,2022,11,14,16,44,49
6866,-17653725,537905460,186206,2022,11,14,16,44,50
6867,-17653684,537905497,185784,2022,11,14,16,44,51
6868,-17653654,537905528,185442,2022,11,14,16,44,52
6869,-17653628,537905556,185126,2022,11,14,16,44,53
6870,-17653600,537905585,184826,2022,11,14,16,44,54
6871,-17653582,537905609,184589,2022,11,14,16,44,55
6872,-17653574,537905627,184435,2022,11,14,16,44,56
6873,-17653545,537905658,184117,2022,11,14,16,44,57
6874,-17653521,537905683,183850,2022,11,14,16,44,58
6875,-17653523,537905692,183806,2022,11,14,16,44,59
6876,-17653528,537905700,183778,2022,11,14,16,45,0
6877,-17653542,537905703,183832,2022,11,14,16,45,1
6878,-17653544,537905711,183795,2022,11,14,16,45,2
6879,-17653549,537905717,183790,2022,11,14,16,45,3
6880,-17653566,537905715,183886,2022,11,14,16,45,4
6881,-17653590,537905707,184038,2022,11,14,16,45,5
6882,-17653623,537905694,184294,2022,11,14,16,45,6
6883,-17653654,537905680,184540,2022,11,14,16,45,7
6884,-17653676,537905670,184721,2022,11,14,16,45,8
6885,-17653695,537905664,184864,2022,11,14,16,45,9
6886,-17653715,537905656,185021,2022,11,14,16,45,10
6887,-17653722,537905654,185092,2022,11,14,16,45,11
6888,-17653733,537905652,185146,2022,11,14,16,45,12
6889,-17653748,537905645,185257,2022,11,14,16,45,13
6890,-17653768,537905632,185418,2022,11,14,16,45,14
6891,-17653778,537905623,185519,2022,11,14,16,45,15
6892,-17653788,537905612,185642,2022,11,14,16,45,16
6893,-17653796,537905604,185740,2022,11,14,16,45,17
6894,-17653810,537905591,185895,2022,11,14,16,45,18
6895,-17653825,537905578,186081,2022,11,14,16,45,19
6896,-17653833,537905569,186200,2022,11,14,16,45,20
6897,-17653833,537905565,186251,2022,11,14,16,45,21
6898,-17653845,537905556,186418,2022,11,14,16,45,22
6899,-17653850,537905552,186517,2022,11,14,16,45,23
6900,-17653850,537905551,186589,2022,11,14,16,45,24
6901,-17653859,537905545,186728,2022,11,14,16,45,25
6902,-17653859,537905545,186777,2022,11,14,16,45,26
6903,-17653857,537905546,186821,2022,11,14,16,45,27
6904,-17653849,537905549,186818,2022,11,14,16,45,28
6905,-17653839,537905554,186787,2022,11,14,16,45,29
6906,-17653825,537905562,186700,2022,11,14,16,45,30
6907,-17653814,537905566,186692,2022,11,14,16,45,31
6908,-17653802,537905572,186671,2022,11,14,16,45,32
6909,-17655150,537904943,194748,2022,11,14,16,45,33
6910,-17655857,537904611,198998,2022,11,14,16,45,34
6911,-17656252,537904425,201369,2022,11,14,16,45,35
6912,-17656547,537904288,203133,2022,11,14,16,45,36
6913,-17656749,537904193,204314,2022,11,14,16,45,37
6914,-17656883,537904129,205085,2022,11,14,16,45,38
6915,-17656959,537904095,205483,2022,11,14,16,45,39
6916,-17657020,537904067,205788,2022,11,14,16,45,40
6917,-17657017,537904069,205691,2022,11,14,16,45,41
6918,-17657079,537904044,205999,2022,11,14,16,45,42
6919,-17657087,537904041,205973,2022,11,14,16,45,43
6920,-17657092,537904041,205923,2022,11,14,16,45,44
6921,-17657090,537904044,205850,2022,11,14,16,45,45
6922,-17657090,537904045,205789,2022,11,14,16,45,46
6923,-17657091,537904044,205771,2022,11,14,16,45,47
6924,-17657088,537904048,205699,2022,11,14,16,45,48
6925,-17657091,537904047,205677,2022,11,14,16,45,49
6926,-17657097,537904046,205658,2022,11,14,16,45,50
6927,-17657108,537904044,205691,2022,11,14,16,45,51
6928,-17657118,537904042,205689,2022,11,14,16,45,52
6929,-17657125,537904041,205686,2022,11,14,16,45,53
6930,-17657136,537904036,205734,2022,11,14,16,45,54
6931,-17657144,537904035,205719,2022,11,14,16,45,55
6932,-17657153,537904035,205716,2022,11,14,16,45,56
6933,-17657166,537904032,205759,2022,11,14,16,45,57
6934,-17657175,537904029,205779,2022,11,14,16,45,58
6935,-17657187,537904024,205835,2022,11,14,16,45,59
6936,-17657205,537904014,205956,2022,11,14,16,46,0
6937,-17657221,537904008,206030,2022,11,14,16,46,1
6938,-17657249,537903995,206187,2022,11,14,16,46,2
6939,-17657281,537903981,206353,2022,11,14,16,46,3
6940,-17657324,537903960,206602,2022,11,14,16,46,4
6941,-17657365,537903940,206867,2022,11,14,16,46,5
6942,-17657415,537903916,207188,2022,11,14,16,46,6
6943,-17657466,537903890,207519,2022,11,14,16,46,7
6944,-17657520,537903862,207877,2022,11,14,16,46,8
6945,-17657574,537903833,208238,2022,11,14,16,46,9
6946,-17657620,537903809,208535,2022,11,14,16,46,10
6947,-17657670,537903783,208875,2022,11,14,16,46,11
6948,-17657717,537903758,209204,2022,11,14,16,46,12
6949,-17657760,537903736,209487,2022,11,14,16,46,13
6950,-17657804,537903711,209800,2022,11,14,16,46,14
6951,-17657838,537903692,210041,2022,11,14,16,46,15
6952,-17657860,537903681,210180,2022,11,14,16,46,16
6953,-17657891,537903663,210409,2022,11,14,16,46,17
6954,-17657894,537903662,210423,2022,11,14,16,46,18
6955,-17657869,537903678,210207,2022,11,14,16,46,19
6956,-17657884,537903668,210341,2022,11,14,16,46,20
6957,-17657881,537903668,210333,2022,11,14,16,46,21
6958,-17657878,537903668,210333,2022,11,14,16,46,22
6959,-17657887,537903659,210440,2022,11,14,16,46,23
6960,-17657892,537903654,210520,2022,11,14,16,46,24
6961,-17657879,537903659,210458,2022,11,14,16,46,25
6962,-17657880,537903655,210513,2022,11,14,16,46,26
6963,-17657922,537903627,210920,2022,11,14,16,46,27
6964,-17657885,537903645,210650,2022,11,14,16,46,28
6965,-17657863,537903651,210540,2022,11,14,16,46,29
6966,-17657790,537903690,210005,2022,11,14,16,46,30
6967,-17657768,537903696,209925,2022,11,14,16,46,31
6968,-17657733,537903711,209692,2022,11,14,16,46,32
6969,-17657719,537903713,209669,2022,11,14,16,46,33
6970,-17657718,537903708,209748,2022,11,14,16,46,34
6971,-17657616,537903766,208952,2022,11,14,16,46,35
6972,-17657580,537903784,208717,2022,11,14,16,46,36
6973,-17657557,537903793,208581,2022,11,14,16,46,37
6974,-17657533,537903805,208414,2022,11,14,16,46,38
6975,-17657515,537903815,208309,2022,11,14,16,46,39
6976,-17657505,537903819,208287,2022,11,14,16,46,40
6977,-17657480,537903832,208136,2022,11,14,16,46,41
6978,-17657460,537903842,208032,2022,11,14,16,46,42
6979,-17657443,537903849,207964,2022,11,14,16,46,43
6980,-17657422,537903858,207840,2022,11,14,16,46,44
6981,-17657398,537903869,207659,2022,11,14,16,46,45
6982,-17657386,537903870,207603,2022,11,14,16,46,46
6983,-17657364,537903877,207451,2022,11,14,16,46,47
6984,-17657359,537903873,207461,2022,11,14,16,46,48
6985,-17657345,537903873,207406,2022,11,14,16,46,49
6986,-17657334,537903874,207366,2022,11,14,16,46,50
6987,-17657322,537903874,207315,2022,11,14,16,46,51
6988,-17657309,537903877,207231,2022,11,14,16,46,52
6989,-17657299,537903876,207191,2022,11,14,16,46,53
6990,-17657297,537903873,207195,2022,11,14,16,46,54
6991,-17657292,537903873,207161,2022,11,14,16,46,55
6992,-17657301,537903865,207269,2022,11,14,16,46,56
6993,-17657300,537903865,207243,2022,11,14,16,46,57
6994,-17657306,537903861,207265,2022,11,14,16,46,58
6995,-17657312,537903854,207332,2022,11,14,16,46,59
6996,-17657324,537903842,207473,2022,11,14,16,47,0
6997,-17657325,537903837,207521,2022,11,14,16,47,1
6998,-17657333,537903830,207607,2022,11,14,16,47,2
6999,-17657325,537903833,207542,2022,11,14,16,47,3
7000,-17657293,537903851,207270,2022,11,14,16,47,4
7001,-17657297,537903845,207340,2022,11,14,16,47,5
7002,-17657290,537903848,207286,2022,11,14,16,47,6
7003,-17657271,537903861,207107,2022,11,14,16,47,7
7004,-17657248,537903878,206855,2022,11,14,16,47,8
7005,-17657223,537903894,206588,2022,11,14,16,47,9
7006,-17657235,537903887,206677,2022,11,14,16,47,10
7007,-17657227,537903893,206606,2022,11,14,16,47,11
7008,-17657205,537903909,206381,2022,11,14,16,47,12
7009,-17657221,537903903,206471,2022,11,14,16,47,13
7010,-17657252,537903884,206724,2022,11,14,16,47,14
7011,-17657241,537903894,206571,2022,11,14,16,47,15
7012,-17657276,537903877,206814,2022,11,14,16,47,16
7013,-17657287,537903877,206827,2022,11,14,16,47,17
7014,-17657265,537903897,206523,2022,11,14,16,47,18
7015,-17657233,537903923,206156,2022,11,14,16,47,19
7016,-17657253,537903915,206279,2022,11,14,16,47,20
7017,-17657304,537903886,206685,2022,11,14,16,47,21
7018,-17657354,537903857,207058,2022,11,14,16,47,22
7019,-17657353,537903861,207001,2022,11,14,16,47,23
7020,-17657394,537903838,207345,2022,11,14,16,47,24
7021,-17657430,537903816,207620,2022,11,14,16,47,25
7022,-17657521,537903759,208400,2022,11,14,16,47,26
7023,-17657595,537903713,209012,2022,11,14,16,47,27
7024,-17657682,537903662,209735,2022,11,14,16,47,28
7025,-17657731,537903635,210131,2022,11,14,16,47,29
7026,-17657811,537903586,210839,2022,11,14,16,47,30
7027,-17657856,537903564,211191,2022,11,14,16,47,31
7028,-17657930,537903522,211837,2022,11,14,16,47,32
7029,-17658013,537903472,212566,2022,11,14,16,47,33
7030,-17658085,537903431,213185,2022,11,14,16,47,34
7031,-17658129,537903408,213544,2022,11,14,16,47,35
7032,-17658224,537903352,214358,2022,11,14,16,47,36
7033,-17658260,537903334,214650,2022,11,14,16,47,37
7034,-17658320,537903301,215203,2022,11,14,16,47,38
7035,-17658372,537903274,215650,2022,11,14,16,47,39
7036,-17658405,537903256,215922,2022,11,14,16,47,40
7037,-17658458,537903228,216351,2022,11,14,16,47,41
7038,-17658511,537903199,216785,2022,11,14,16,47,42
7039,-17658538,537903186,216998,2022,11,14,16,47,43
7040,-17658567,537903174,217211,2022,11,14,16,47,44
7041,-17658614,537903150,217580,2022,11,14,16,47,45
7042,-17658643,537903133,217830,2022,11,14,16,47,46
7043,-17658658,537903125,217962,2022,11,14,16,47,47
7044,-17658646,537903134,217846,2022,11,14,16,47,48
7045,-17658600,537903167,217403,2022,11,14,16,47,49
7046,-17658594,537903175,217306,2022,11,14,16,47,50
7047,-17658594,537903178,217284,2022,11,14,16,47,51
7048,-17658626,537903162,217529,2022,11,14,16,47,52
7049,-17658615,537903171,217406,2022,11,14,16,47,53
7050,-17658619,537903169,217453,2022,11,14,16,47,54
7051,-17658593,537903185,217259,2022,11,14,16,47,55
7052,-17658568,537903202,217049,2022,11,14,16,47,56
7053,-17658543,537903218,216850,2022,11,14,16,47,57
7054,-17658511,537903238,216596,2022,11,14,16,47,58
7055,-17658490,537903252,216411,2022,11,14,16,47,59
7056,-17658464,537903271,216169,2022,11,14,16,48,0
7057,-17658444,537903286,215998,2022,11,14,16,48,1
7058,-17658415,537903307,215738,2022,11,14,16,48,2
7059,-17658398,537903319,215593,2022,11,14,16,48,3
7060,-17658386,537903330,215494,2022,11,14,16,48,4
7061,-17658363,537903348,215286,2022,11,14,16,48,5
7062,-17658339,537903366,215076,2022,11,14,16,48,6
7063,-17658317,537903382,214887,2022,11,14,16,48,7
7064,-17658298,537903397,214741,2022,11,14,16,48,8
7065,-17658284,537903409,214653,2022,11,14,16,48,9
7066,-17658259,537903429,214421,2022,11,14,16,48,10
7067,-17658241,537903443,214268,2022,11,14,16,48,11
7068,-17658236,537903448,214247,2022,11,14,16,48,12
7069,-17658211,537903466,214036,2022,11,14,16,48,13
7070,-17658193,537903481,213902,2022,11,14,16,48,14
7071,-17658177,537903492,213794,2022,11,14,16,48,15
7072,-17658169,537903498,213745,2022,11,14,16,48,16
7073,-17658143,537903514,213530,2022,11,14,16,48,17
7074,-17658135,537903519,213482,2022,11,14,16,48,18
7075,-17658134,537903520,213497,2022,11,14,16,48,19
7076,-17658134,537903520,213544,2022,11,14,16,48,20
7077,-17658111,537903533,213366,2022,11,14,16,48,21
7078,-17658100,537903537,213331,2022,11,14,16,48,22
7079,-17658093,537903542,213287,2022,11,14,16,48,23
7080,-17658087,537903544,213286,2022,11,14,16,48,24
7081,-17658069,537903555,213152,2022,11,14,16,48,25
7082,-17658064,537903556,213154,2022,11,14,16,48,26
7083,-17658061,537903555,213189,2022,11,14,16,48,27
7084,-17658052,537903557,213194,2022,11,14,16,48,28
7085,-17658045,537903560,213181,2022,11,14,16,48,29
7086,-17658030,537903566,213121,2022,11,14,16,48,30
7087,-17658006,537903580,212951,2022,11,14,16,48,31
7088,-17657996,537903586,212882,2022,11,14,16,48,32
7089,-17657985,537903590,212830,2022,11,14,16,48,33
7090,-17657975,537903593,212805,2022,11,14,16,48,34
7091,-17657965,537903597,212772,2022,11,14,16,48,35
7092,-17657954,537903603,212728,2022,11,14,16,48,36
7093,-17657943,537903609,212656,2022,11,14,16,48,37
7094,-17657934,537903612,212632,2022,11,14,16,48,38
