id,UBX-NAV-PVT:lon,UBX-NAV-PVT:lat,UBX-NAV-PVT:height,UBX-NAV-PVT:year,UBX-NAV-PVT:month,UBX-NAV-PVT:day,UBX-NAV-PVT:hour,UBX-NAV-PVT:min,UBX-NAV-PVT:sec
4934,-17658117,537902427,222602,2022,11,14,16,11,16
4935,-17658131,537902416,222661,2022,11,14,16,11,17
4936,-17658146,537902405,222722,2022,11,14,16,11,18
4937,-17658155,537902399,222757,2022,11,14,16,11,19
4938,-17658161,537902395,222766,2022,11,14,16,11,20
4939,-17658168,537902390,222773,2022,11,14,16,11,21
4940,-17658177,537902382,222797,2022,11,14,16,11,22
4941,-17658186,537902373,222851,2022,11,14,16,11,23
4942,-17658194,537902365,222875,2022,11,14,16,11,24
4943,-17658205,537902358,222901,2022,11,14,16,11,25
4944,-17658211,537902350,222942,2022,11,14,16,11,26
4945,-17658216,537902344,222944,2022,11,14,16,11,27
4946,-17658218,537902342,222893,2022,11,14,16,11,28
4947,-17658221,537902340,222898,2022,11,14,16,11,29
4948,-17658223,537902338,222896,2022,11,14,16,11,30
4949,-17658225,537902337,222902,2022,11,14,16,11,31
4950,-17658225,537902337,222880,2022,11,14,16,11,32
4951,-17658231,537902333,222934,2022,11,14,16,11,33
4952,-17658229,537902335,222920,2022,11,14,16,11,34
4953,-17658227,537902338,222906,2022,11,14,16,11,35
4954,-17658223,537902341,222872,2022,11,14,16,11,36
4955,-17658220,537902342,222866,2022,11,14,16,11,37
4956,-17658214,537902345,222840,2022,11,14,16,11,38
4957,-17658201,537902352,222730,2022,11,14,16,11,39
4958,-17658191,537902358,222657,2022,11,14,16,11,40
4959,-17658182,537902363,222612,2022,11,14,16,11,41
4960,-17658173,537902368,222545,2022,11,14,16,11,42
4961,-17658164,537902374,222488,2022,11,14,16,11,43
4962,-17658152,537902381,222425,2022,11,14,16,11,44
4963,-17658144,537902386,222384,2022,11,14,16,11,45
4964,-17658133,537902396,222256,2022,11,14,16,11,46
4965,-17658116,537902410,222087,2022,11,14,16,11,47
4966,-17658112,537902412,222071,2022,11,14,16,11,48
4967,-17658102,537902421,221974,2022,11,14,16,11,49
4968,-17658097,537902424,221958,2022,11,14,16,11,50
4969,-17658090,537902428,221888,2022,11,14,16,11,51
4970,-17658086,537902430,221895,2022,11,14,16,11,52
4971,-17658084,537902431,221902,2022,11,14,16,11,53
4972,-17658080,537902434,221878,2022,11,14,16,11,54
4973,-17658073,537902439,221828,2022,11,14,16,11,55
4974,-17658068,537902443,221816,2022,11,14,16,11,56
4975,-17658061,537902449,221759,2022,11,14,16,11,57
4976,-17658057,537902452,221762,2022,11,14,16,11,58
4977,-17658053,537902455,221780,2022,11,14,16,11,59
4978,-17658049,537902459,221782,2022,11,14,16,12,0
4979,-17658040,537902465,221745,2022,11,14,16,12,1
4980,-17658035,537902466,221791,2022,11,14,16,12,2
4981,-17658032,537902467,221820,2022,11,14,16,12,3
4982,-17658027,537902468,221833,2022,11,14,16,12,4
4983,-17658018,537902473,221773,2022,11,14,16,12,5
4984,-17658010,537902479,221737,2022,11,14,16,12,6
4985,-17658011,537902476,221848,2022,11,14,16,12,7
4986,-17658007,537902476,221866,2022,11,14,16,12,8
4987,-17658014,537902466,222036,2022,11,14,16,12,9
4988,-17658021,537902458,222191,2022,11,14,16,12,10
4989,-17658025,537902451,222307,2022,11,14,16,12,11
4990,-17658033,537902442,222467,2022,11,14,16,12,12
4991,-17658038,537902434,222603,2022,11,14,16,12,13
4992,-17658039,537902430,222692,2022,11,14,16,12,14
4993,-17658044,537902424,222853,2022,11,14,16,12,15
4994,-17658043,537902423,222903,2022,11,14,16,12,16
4995,-17658048,537902418,223022,2022,11,14,16,12,17
4996,-17658051,537902416,223096,2022,11,14,16,12,18
4997,-17658055,537902413,223180,2022,11,14,16,12,19
4998,-17658058,537902406,223304,2022,11,14,16,12,20
4999,-17658068,537902395,223485,2022,11,14,16,12,21
5000,-17658079,537902382,223714,2022,11,14,16,12,22
5001,-17658093,537902366,223956,2022,11,14,16,12,23
5002,-17658110,537902351,224224,2022,11,14,16,12,24
5003,-17658129,537902334,224488,2022,11,14,16,12,25
5004,-17658151,537902316,224818,2022,11,14,16,12,26
5005,-17658169,537902299,225135,2022,11,14,16,12,27
5006,-17658184,537902281,225418,2022,11,14,16,12,28
5007,-17658197,537902265,225642,2022,11,14,16,12,29
5008,-17658207,537902250,225872,2022,11,14,16,12,30
5009,-17658214,537902238,226029,2022,11,14,16,12,31
5010,-17658215,537902230,226120,2022,11,14,16,12,32
5011,-17658217,537902221,226239,2022,11,14,16,12,33
5012,-17658214,537902216,226262,2022,11,14,16,12,34
5013,-17658215,537902208,226332,2022,11,14,16,12,35
5014,-17658220,537902196,226431,2022,11,14,16,12,36
5015,-17658220,537902188,226459,2022,11,14,16,12,37
5016,-17658226,537902175,226542,2022,11,14,16,12,38
5017,-17658227,537902165,226598,2022,11,14,16,12,39
5018,-17658227,537902157,226604,2022,11,14,16,12,40
5019,-17658238,537902143,226722,2022,11,14,16,12,41
5020,-17658245,537902132,226783,2022,11,14,16,12,42
5021,-17658251,537902122,226837,2022,11,14,16,12,43
5022,-17658254,537902115,226864,2022,11,14,16,12,44
5023,-17658271,537902097,227002,2022,11,14,16,12,45
5024,-17658280,537902086,227020,2022,11,14,16,12,46
5025,-17658287,537902076,227069,2022,11,14,16,12,47
5026,-17658301,537902063,227148,2022,11,14,16,12,48
5027,-17658315,537902050,227232,2022,11,14,16,12,49
5028,-17658331,537902037,227344,2022,11,14,16,12,50
5029,-17658348,537902024,227474,2022,11,14,16,12,51
5030,-17658361,537902012,227532,2022,11,14,16,12,52
5031,-17658372,537902002,227556,2022,11,14,16,12,53
5032,-17658387,537901991,227601,2022,11,14,16,12,54
5033,-17658399,537901981,227641,2022,11,14,16,12,55
5034,-17658413,537901970,227680,2022,11,14,16,12,56
5035,-17658432,537901957,227757,2022,11,14,16,12,57
5036,-17658454,537901942,227886,2022,11,14,16,12,58
5037,-17658474,537901928,228050,2022,11,14,16,12,59
5038,-17658495,537901914,228179,2022,11,14,16,13,0
5039,-17658517,537901901,228321,2022,11,14,16,13,1
5040,-17658540,537901888,228460,2022,11,14,16,13,2
5041,-17658562,537901876,228621,2022,11,14,16,13,3
5042,-17658579,537901867,228749,2022,11,14,16,13,4
5043,-17658590,537901861,228806,2022,11,14,16,13,5
5044,-17658595,537901857,228850,2022,11,14,16,13,6
5045,-17658601,537901855,228895,2022,11,14,16,13,7
5046,-17658607,537901850,228985,2022,11,14,16,13,8
5047,-17658611,537901846,229030,2022,11,14,16,13,9
5048,-17658615,537901842,229091,2022,11,14,16,13,10
5049,-17658620,537901835,229183,2022,11,14,16,13,11
5050,-17658625,537901829,229266,2022,11,14,16,13,12
5051,-17658630,537901823,229371,2022,11,14,16,13,13
5052,-17658631,537901819,229420,2022,11,14,16,13,14
5053,-17658634,537901815,229500,2022,11,14,16,13,15
5054,-17658634,537901812,229576,2022,11,14,16,13,16
5055,-17658636,537901808,229656,2022,11,14,16,13,17
5056,-17658637,537901805,229731,2022,11,14,16,13,18
5057,-17658637,537901803,229806,2022,11,14,16,13,19
5058,-17658637,537901803,229844,2022,11,14,16,13,20
5059,-17658633,537901804,229869,2022,11,14,16,13,21
5060,-17658632,537901804,229922,2022,11,14,16,13,22
5061,-17658631,537901803,229965,2022,11,14,16,13,23
5062,-17658630,537901802,230009,2022,11,14,16,13,24
5063,-17658630,537901801,230059,2022,11,14,16,13,25
5064,-17658629,537901800,230090,2022,11,14,16,13,26
5065,-17658627,537901800,230124,2022,11,14,16,13,27
5066,-17658626,537901799,230189,2022,11,14,16,13,28
5067,-17658623,537901801,230215,2022,11,14,16,13,29
5068,-17658624,537901801,230273,2022,11,14,16,13,30
5069,-17658623,537901801,230331,2022,11,14,16,13,31
5070,-17658619,537901805,230360,2022,11,14,16,13,32
5071,-17658617,537901806,230386,2022,11,14,16,13,33
5072,-17658613,537901810,230400,2022,11,14,16,13,34
5073,-17658606,537901815,230407,2022,11,14,16,13,35
5074,-17658600,537901820,230382,2022,11,14,16,13,36
5075,-17658594,537901823,230398,2022,11,14,16,13,37
5076,-17658580,537901835,230332,2022,11,14,16,13,38
5077,-17658571,537901842,230294,2022,11,14,16,13,39
5078,-17658562,537901850,230238,2022,11,14,16,13,40
5079,-17658557,537901853,230173,2022,11,14,16,13,41
5080,-17658549,537901858,230132,2022,11,14,16,13,42
5081,-17658539,537901866,230062,2022,11,14,16,13,43
5082,-17658529,537901873,230008,2022,11,14,16,13,44
5083,-17658520,537901882,229942,2022,11,14,16,13,45
5084,-17658512,537901890,229884,2022,11,14,16,13,46
5085,-17658505,537901899,229829,2022,11,14,16,13,47
5086,-17658500,537901906,229747,2022,11,14,16,13,48
5087,-17658494,537901911,229717,2022,11,14,16,13,49
5088,-17658492,537901915,229691,2022,11,14,16,13,50
5089,-17658488,537901921,229635,2022,11,14,16,13,51
5090,-17658475,537901935,229516,2022,11,14,16,13,52
5091,-17658458,537901951,229391,2022,11,14,16,13,53
5092,-17658447,537901961,229364,2022,11,14,16,13,54
5093,-17658445,537901964,229374,2022,11,14,16,13,55
5094,-17658441,537901967,229379,2022,11,14,16,13,56
5095,-17658440,537901967,229423,2022,11,14,16,13,57
5096,-17658436,537901971,229400,2022,11,14,16,13,58
5097,-17658425,537901980,229354,2022,11,14,16,13,59
5098,-17658424,537901981,229377,2022,11,14,16,14,0
5099,-17658413,537901992,229317,2022,11,14,16,14,1
5100,-17658401,537902003,229248,2022,11,14,16,14,2
5101,-17658389,537902013,229200,2022,11,14,16,14,3
5102,-17658377,537902024,229110,2022,11,14,16,14,4
5103,-17658364,537902035,229035,2022,11,14,16,14,5
5104,-17658352,537902046,228976,2022,11,14,16,14,6
5105,-17658343,537902054,228927,2022,11,14,16,14,7
5106,-17658329,537902066,228837,2022,11,14,16,14,8
5107,-17658318,537902074,228763,2022,11,14,16,14,9
5108,-17658296,537902090,228612,2022,11,14,16,14,10
5109,-17658276,537902104,228481,2022,11,14,16,14,11
5110,-17658253,537902120,228286,2022,11,14,16,14,12
5111,-17658232,537902135,228123,2022,11,14,16,14,13
5112,-17658216,537902148,227975,2022,11,14,16,14,14
5113,-17658197,537902162,227829,2022,11,14,16,14,15
5114,-17658177,537902177,227700,2022,11,14,16,14,16
5115,-17658156,537902191,227615,2022,11,14,16,14,17
5116,-17658128,537902210,227437,2022,11,14,16,14,18
5117,-17658108,537902223,227316,2022,11,14,16,14,19
5118,-17658094,537902232,227252,2022,11,14,16,14,20
5119,-17658084,537902238,227145,2022,11,14,16,14,21
5120,-17658083,537902238,227124,2022,11,14,16,14,22
5121,-17658066,537902248,227008,2022,11,14,16,14,23
5122,-17658049,537902259,226880,2022,11,14,16,14,24
5123,-17658029,537902272,226731,2022,11,14,16,14,25
5124,-17658010,537902283,226590,2022,11,14,16,14,26
5125,-17657989,537902297,226412,2022,11,14,16,14,27
5126,-17657957,537902314,226214,2022,11,14,16,14,28
5127,-17657925,537902333,225952,2022,11,14,16,14,29
5128,-17657907,537902340,225820,2022,11,14,16,14,30
5129,-17657886,537902349,225664,2022,11,14,16,14,31
5130,-17657870,537902354,225538,2022,11,14,16,14,32
5131,-17657860,537902356,225456,2022,11,14,16,14,33
5132,-17657847,537902360,225340,2022,11,14,16,14,34
5133,-17657828,537902369,225187,2022,11,14,16,14,35
5134,-17657819,537902371,225122,2022,11,14,16,14,36
5135,-17657812,537902372,225034,2022,11,14,16,14,37
5136,-17657807,537902370,224973,2022,11,14,16,14,38
5137,-17657797,537902375,224886,2022,11,14,16,14,39
5138,-17657795,537902374,224815,2022,11,14,16,14,40
5139,-17657802,537902369,224859,2022,11,14,16,14,41
5140,-17657814,537902355,224964,2022,11,14,16,14,42
5141,-17657821,537902344,225087,2022,11,14,16,14,43
5142,-17657828,537902331,225186,2022,11,14,16,14,44
5143,-17657840,537902316,225306,2022,11,14,16,14,45
5144,-17657847,537902304,225395,2022,11,14,16,14,46
5145,-17657850,537902294,225447,2022,11,14,16,14,47
5146,-17657855,537902285,225489,2022,11,14,16,14,48
5147,-17657861,537902278,225527,2022,11,14,16,14,49
5148,-17657864,537902273,225528,2022,11,14,16,14,50
5149,-17657860,537902277,225436,2022,11,14,16,14,51
5150,-17657857,537902281,225360,2022,11,14,16,14,52
5151,-17657855,537902284,225289,2022,11,14,16,14,53
5152,-17657854,537902288,225190,2022,11,14,16,14,54
5153,-17657854,537902294,225058,2022,11,14,16,14,55
5154,-17657855,537902297,224992,2022,11,14,16,14,56
5155,-17657857,537902297,224894,2022,11,14,16,14,57
5156,-17657864,537902293,224874,2022,11,14,16,14,58
5157,-17657879,537902283,224883,2022,11,14,16,14,59
5158,-17657892,537902274,224882,2022,11,14,16,15,0
5159,-17657905,537902267,224890,2022,11,14,16,15,1
5160,-17657920,537902258,224923,2022,11,14,16,15,2
5161,-17657934,537902250,224946,2022,11,14,16,15,3
5162,-17657940,537902249,224902,2022,11,14,16,15,4
5163,-17657946,537902248,224831,2022,11,14,16,15,5
5164,-17657947,537902250,224740,2022,11,14,16,15,6
5165,-17657950,537902251,224673,2022,11,14,16,15,7
5166,-17657954,537902252,224592,2022,11,14,16,15,8
5167,-17657965,537902247,224603,2022,11,14,16,15,9
5168,-17657991,537902238,224608,2022,11,14,16,15,11
5169,-17658005,537902233,224617,2022,11,14,16,15,12
5170,-17658019,537902230,224607,2022,11,14,16,15,13
5171,-17658032,537902229,224593,2022,11,14,16,15,14
5172,-17658046,537902228,224572,2022,11,14,16,15,15
5173,-17658057,537902228,224537,2022,11,14,16,15,16
5174,-17658065,537902233,224450,2022,11,14,16,15,17
5175,-17658073,537902237,224339,2022,11,14,16,15,18
5176,-17658074,537902245,224231,2022,11,14,16,15,19
5177,-17658074,537902254,224138,2022,11,14,16,15,20
5178,-17658079,537902258,224069,2022,11,14,16,15,21
5179,-17658083,537902263,224009,2022,11,14,16,15,22
5180,-17658084,537902267,223969,2022,11,14,16,15,23
5181,-17658087,537902271,223924,2022,11,14,16,15,24
5182,-17658089,537902276,223871,2022,11,14,16,15,25
5183,-17658088,537902285,223794,2022,11,14,16,15,26
5184,-17658091,537902291,223742,2022,11,14,16,15,27
5185,-17658094,537902296,223689,2022,11,14,16,15,28
5186,-17658091,537902306,223588,2022,11,14,16,15,29
5187,-17658086,537902318,223448,2022,11,14,16,15,30
5188,-17658085,537902325,223369,2022,11,14,16,15,31
5189,-17658083,537902335,223265,2022,11,14,16,15,32
5190,-17658081,537902347,223154,2022,11,14,16,15,33
5191,-17658082,537902356,223065,2022,11,14,16,15,34
5192,-17658091,537902357,223044,2022,11,14,16,15,35
5193,-17658103,537902358,223010,2022,11,14,16,15,36
5194,-17658119,537902356,223020,2022,11,14,16,15,37
5195,-17658135,537902354,223030,2022,11,14,16,15,38
5196,-17658151,537902352,223051,2022,11,14,16,15,39
5197,-17658159,537902354,222999,2022,11,14,16,15,40
5198,-17658168,537902357,222952,2022,11,14,16,15,41
5199,-17658171,537902364,222859,2022,11,14,16,15,42
5200,-17658172,537902371,222768,2022,11,14,16,15,43
5201,-17658174,537902377,222684,2022,11,14,16,15,44
5202,-17658174,537902384,222580,2022,11,14,16,15,45
5203,-17658175,537902392,222488,2022,11,14,16,15,46
5204,-17658180,537902397,222418,2022,11,14,16,15,47
5205,-17658186,537902400,222397,2022,11,14,16,15,48
5206,-17658194,537902400,222409,2022,11,14,16,15,49
5207,-17658192,537902407,222359,2022,11,14,16,15,50
5208,-17658190,537902412,222327,2022,11,14,16,15,51
5209,-17658191,537902416,222314,2022,11,14,16,15,52
5210,-17658196,537902417,222304,2022,11,14,16,15,53
5211,-17658195,537902423,222263,2022,11,14,16,15,54
5212,-17658198,537902426,222247,2022,11,14,16,15,55
5213,-17658197,537902431,222166,2022,11,14,16,15,56
5214,-17658205,537902430,222167,2022,11,14,16,15,57
5215,-17658212,537902428,222183,2022,11,14,16,15,58
5216,-17658225,537902422,222222,2022,11,14,16,15,59
5217,-17658241,537902417,222277,2022,11,14,16,16,0
5218,-17658261,537902408,222366,2022,11,14,16,16,1
5219,-17658283,537902399,222471,2022,11,14,16,16,2
5220,-17658301,537902390,222611,2022,11,14,16,16,3
5221,-17658309,537902388,222677,2022,11,14,16,16,4
5222,-17658320,537902384,222747,2022,11,14,16,16,5
5223,-17658329,537902380,222805,2022,11,14,16,16,6
5224,-17658330,537902379,222824,2022,11,14,16,16,7
5225,-17658325,537902382,222760,2022,11,14,16,16,8
5226,-17658327,537902382,222765,2022,11,14,16,16,9
5227,-17658327,537902382,222777,2022,11,14,16,16,10
5228,-17658332,537902379,222838,2022,11,14,16,16,11
5229,-17658338,537902375,222867,2022,11,14,16,16,12
5230,-17658338,537902375,222870,2022,11,14,16,16,13
5231,-17658337,537902375,222838,2022,11,14,16,16,14
5232,-17658334,537902378,222813,2022,11,14,16,16,15
5233,-17658330,537902381,222781,2022,11,14,16,16,16
5234,-17658328,537902384,222745,2022,11,14,16,16,17
5235,-17658326,537902383,222722,2022,11,14,16,16,18
5236,-17658320,537902384,222679,2022,11,14,16,16,19
5237,-17658317,537902385,222628,2022,11,14,16,16,20
5238,-17658314,537902387,222572,2022,11,14,16,16,21
5239,-17658308,537902389,222536,2022,11,14,16,16,22
5240,-17658300,537902400,222409,2022,11,14,16,16,23
5241,-17658290,537902410,222281,2022,11,14,16,16,24
5242,-17658281,537902419,222158,2022,11,14,16,16,25
5243,-17658271,537902428,222010,2022,11,14,16,16,26
5244,-17658262,537902435,221895,2022,11,14,16,16,27
5245,-17658253,537902442,221783,2022,11,14,16,16,28
5246,-17658243,537902447,221670,2022,11,14,16,16,29
5247,-17658233,537902453,221540,2022,11,14,16,16,30
5248,-17658222,537902459,221417,2022,11,14,16,16,31
5249,-17658213,537902463,221298,2022,11,14,16,16,32
5250,-17658202,537902469,221171,2022,11,14,16,16,33
5251,-17658191,537902473,221068,2022,11,14,16,16,34
5252,-17658181,537902474,220975,2022,11,14,16,16,35
5253,-17658172,537902474,220910,2022,11,14,16,16,36
5254,-17658162,537902473,220816,2022,11,14,16,16,37
5255,-17658151,537902474,220720,2022,11,14,16,16,38
5256,-17658142,537902474,220642,2022,11,14,16,16,39
5257,-17658131,537902474,220545,2022,11,14,16,16,40
5258,-17658121,537902474,220464,2022,11,14,16,16,41
5259,-17658111,537902473,220379,2022,11,14,16,16,42
5260,-17658101,537902472,220306,2022,11,14,16,16,43
5261,-17658092,537902472,220206,2022,11,14,16,16,44
5262,-17658082,537902471,220099,2022,11,14,16,16,45
5263,-17658072,537902471,219987,2022,11,14,16,16,46
5264,-17658063,537902468,219886,2022,11,14,16,16,47
5265,-17658051,537902466,219810,2022,11,14,16,16,48
5266,-17658040,537902463,219738,2022,11,14,16,16,49
5267,-17658031,537902462,219660,2022,11,14,16,16,50
5268,-17658024,537902458,219601,2022,11,14,16,16,51
5269,-17658016,537902457,219540,2022,11,14,16,16,52
5270,-17658007,537902456,219472,2022,11,14,16,16,53
5271,-17657970,537902453,219247,2022,11,14,16,16,56
5272,-17657956,537902454,219142,2022,11,14,16,16,57
5273,-17657922,537902456,218970,2022,11,14,16,16,59
5274,-17657907,537902456,218924,2022,11,14,16,17,0
5275,-17657892,537902458,218882,2022,11,14,16,17,1
5276,-17657879,537902461,218841,2022,11,14,16,17,2
5277,-17657868,537902464,218817,2022,11,14,16,17,3
5278,-17657852,537902469,218768,2022,11,14,16,17,4
5279,-17657841,537902475,218722,2022,11,14,16,17,5
5280,-17657827,537902483,218695,2022,11,14,16,17,6
5281,-17657814,537902492,218639,2022,11,14,16,17,7
5282,-17657802,537902501,218614,2022,11,14,16,17,8
5283,-17657785,537902513,218536,2022,11,14,16,17,9
5284,-17657768,537902523,218468,2022,11,14,16,17,10
5285,-17657756,537902530,218407,2022,11,14,16,17,11
5286,-17657743,537902539,218360,2022,11,14,16,17,12
5287,-17657731,537902545,218361,2022,11,14,16,17,13
5288,-17657717,537902554,218316,2022,11,14,16,17,14
5289,-17657705,537902561,218295,2022,11,14,16,17,15
5290,-17657695,537902567,218284,2022,11,14,16,17,16
5291,-17657685,537902572,218291,2022,11,14,16,17,17
5292,-17657675,537902578,218274,2022,11,14,16,17,18
5293,-17657661,537902585,218254,2022,11,14,16,17,19
5294,-17657659,537902584,218311,2022,11,14,16,17,20
5295,-17657653,537902587,218320,2022,11,14,16,17,21
5296,-17657639,537902597,218270,2022,11,14,16,17,22
5297,-17657631,537902600,218246,2022,11,14,16,17,23
5298,-17657625,537902603,218244,2022,11,14,16,17,24
5299,-17657600,537902623,218163,2022,11,14,16,17,25
5300,-17657579,537902637,218079,2022,11,14,16,17,26
5301,-17657572,537902642,218093,2022,11,14,16,17,27
5302,-17657558,537902651,218082,2022,11,14,16,17,28
5303,-17657551,537902656,218118,2022,11,14,16,17,29
5304,-17657542,537902663,218133,2022,11,14,16,17,30
5305,-17657521,537902681,218025,2022,11,14,16,17,31
5306,-17657525,537902679,218114,2022,11,14,16,17,32
5307,-17657517,537902687,218090,2022,11,14,16,17,33
5308,-17657517,537902690,218144,2022,11,14,16,17,34
5309,-17657519,537902692,218197,2022,11,14,16,17,35
5310,-17657525,537902689,218297,2022,11,14,16,17,36
5311,-17657527,537902689,218349,2022,11,14,16,17,37
5312,-17657531,537902692,218356,2022,11,14,16,17,38
5313,-17657534,537902696,218351,2022,11,14,16,17,39
5314,-17657537,537902694,218423,2022,11,14,16,17,40
5315,-17657546,537902687,218561,2022,11,14,16,17,41
5316,-17657554,537902678,218713,2022,11,14,16,17,42
5317,-17657553,537902679,218759,2022,11,14,16,17,43
5318,-17657551,537902679,218785,2022,11,14,16,17,44
5319,-17657547,537902681,218787,2022,11,14,16,17,45
5320,-17657543,537902683,218823,2022,11,14,16,17,46
5321,-17657531,537902694,218746,2022,11,14,16,17,47
5322,-17657517,537902705,218680,2022,11,14,16,17,48
5323,-17657503,537902716,218606,2022,11,14,16,17,49
5324,-17657494,537902724,218570,2022,11,14,16,17,50
5325,-17657486,537902730,218533,2022,11,14,16,17,51
5326,-17657478,537902740,218483,2022,11,14,16,17,52
5327,-17657469,537902749,218413,2022,11,14,16,17,53
5328,-17657466,537902756,218373,2022,11,14,16,17,54
5329,-17657469,537902756,218414,2022,11,14,16,17,55
5330,-17657474,537902757,218438,2022,11,14,16,17,56
5331,-17657481,537902756,218489,2022,11,14,16,17,57
5332,-17657494,537902751,218602,2022,11,14,16,17,58
5333,-17657522,537902733,218859,2022,11,14,16,17,59
5334,-17657549,537902716,219064,2022,11,14,16,18,0
5335,-17657575,537902700,219287,2022,11,14,16,18,1
5336,-17657599,537902685,219483,2022,11,14,16,18,2
5337,-17657621,537902673,219649,2022,11,14,16,18,3
5338,-17657641,537902661,219807,2022,11,14,16,18,4
5339,-17657665,537902647,219966,2022,11,14,16,18,5
5340,-17657690,537902632,220177,2022,11,14,16,18,6
5341,-17657716,537902619,220383,2022,11,14,16,18,7
5342,-17657741,537902605,220607,2022,11,14,16,18,8
5343,-17657763,537902596,220752,2022,11,14,16,18,9
5344,-17657784,537902589,220924,2022,11,14,16,18,10
5345,-17657802,537902583,221045,2022,11,14,16,18,11
5346,-17657818,537902579,221177,2022,11,14,16,18,12
5347,-17657832,537902578,221318,2022,11,14,16,18,13
5348,-17657847,537902576,221433,2022,11,14,16,18,14
5349,-17657856,537902579,221481,2022,11,14,16,18,15
5350,-17657862,537902581,221544,2022,11,14,16,18,16
5351,-17657865,537902583,221621,2022,11,14,16,18,17
5352,-17657865,537902588,221660,2022,11,14,16,18,18
5353,-17657867,537902591,221701,2022,11,14,16,18,19
5354,-17657863,537902596,221724,2022,11,14,16,18,20
5355,-17657860,537902601,221742,2022,11,14,16,18,21
5356,-17657858,537902606,221767,2022,11,14,16,18,22
5357,-17657861,537902608,221810,2022,11,14,16,18,23
5358,-17657863,537902613,221856,2022,11,14,16,18,24
5359,-17657867,537902614,221915,2022,11,14,16,18,25
5360,-17657875,537902613,221996,2022,11,14,16,18,26
5361,-17657878,537902615,222030,2022,11,14,16,18,27
5362,-17657883,537902614,222113,2022,11,14,16,18,28
5363,-17657886,537902612,222184,2022,11,14,16,18,29
5364,-17657889,537902611,222247,2022,11,14,16,18,30
5365,-17657894,537902609,222324,2022,11,14,16,18,31
5366,-17657894,537902610,222343,2022,11,14,16,18,32
5367,-17657894,537902613,222316,2022,11,14,16,18,33
5368,-17657894,537902613,222283,2022,11,14,16,18,34
5369,-17657898,537902608,222328,2022,11,14,16,18,35
5370,-17657899,537902606,222311,2022,11,14,16,18,36
5371,-17657894,537902608,222219,2022,11,14,16,18,37
5372,-17657901,537902602,222284,2022,11,14,16,18,38
5373,-17657896,537902603,222214,2022,11,14,16,18,39
5374,-17657892,537902600,222210,2022,11,14,16,18,40
5375,-17657894,537902596,222224,2022,11,14,16,18,41
5376,-17657900,537902589,222304,2022,11,14,16,18,42
5377,-17657899,537902586,222304,2022,11,14,16,18,43
5378,-17657892,537902584,222246,2022,11,14,16,18,44
5379,-17657891,537902580,222248,2022,11,14,16,18,45
5380,-17657882,537902579,222189,2022,11,14,16,18,46
5381,-17657880,537902574,222192,2022,11,14,16,18,47
5382,-17657877,537902568,222192,2022,11,14,16,18,48
5383,-17657871,537902563,222175,2022,11,14,16,18,49
5384,-17657862,537902558,222098,2022,11,14,16,18,50
5385,-17657852,537902551,222078,2022,11,14,16,18,51
5386,-17657834,537902550,221971,2022,11,14,16,18,52
5387,-17657818,537902543,221890,2022,11,14,16,18,53
5388,-17657801,537902533,221795,2022,11,14,16,18,54
5389,-17657778,537902519,221692,2022,11,14,16,18,55
5390,-17657747,537902515,221505,2022,11,14,16,18,56
5391,-17657722,537902506,221334,2022,11,14,16,18,57
5392,-17657693,537902506,221175,2022,11,14,16,18,58
5393,-17657666,537902500,221009,2022,11,14,16,18,59
5394,-17657635,537902496,220825,2022,11,14,16,19,0
5395,-17657606,537902486,220646,2022,11,14,16,19,1
5396,-17657583,537902474,220499,2022,11,14,16,19,2
5397,-17657557,537902465,220340,2022,11,14,16,19,3
5398,-17657537,537902461,220212,2022,11,14,16,19,4
5399,-17657520,537902452,220126,2022,11,14,16,19,5
5400,-17657506,537902441,220044,2022,11,14,16,19,6
